id,value
Biomedical and Dental Materials.Dental Materials.Pit and Fissure Sealants,D25.339.773
Biomedical and Dental Materials.Dental Materials.Pulp Capping and Pulpectomy Agents,D25.339.788
"Biomedical and Dental Materials.Dental Materials.Resins, Synthetic",D25.339.816
"Biomedical and Dental Materials.Dental Materials.Resins, Synthetic.Composite Resins",D25.339.816.500
"Biomedical and Dental Materials.Dental Materials.Resins, Synthetic.Composite Resins.Bisphenol A-Glycidyl Methacrylate",D25.339.816.500.200
"Biomedical and Dental Materials.Dental Materials.Resins, Synthetic.Composite Resins.Compomers",D25.339.816.500.300
Biomedical and Dental Materials.Dental Materials.Root Canal Filling Materials,D25.339.859
Biomedical and Dental Materials.Dental Materials.Root Canal Filling Materials.Gutta-Percha,D25.339.859.495
Biomedical and Dental Materials.Dentifrices,D25.376
Biomedical and Dental Materials.Dentifrices.Denture Cleansers,D25.376.262
Biomedical and Dental Materials.Dentifrices.Toothpastes,D25.376.711
"Biomedical and Dental Materials.Membranes, Artificial",D25.479
"Biomedical and Dental Materials.Membranes, Artificial.Liposomes",D25.479.517
"Biomedical and Dental Materials.Membranes, Artificial.Liposomes.Unilamellar Liposomes",D25.479.517.500
"Biomedical and Dental Materials.Membranes, Artificial.Virosomes",D25.479.900
Biomedical and Dental Materials.Mouthwashes,D25.583
"Biomedical and Dental Materials.Mouthwashes.Saliva, Artificial",D25.583.820
"Biomedical and Dental Materials.Pharmaceutical Preparations, Dental",D25.651
Biomedical and Dental Materials.Polymers,D25.720
Biomedical and Dental Materials.Polymers.Biopolymers,D25.720.099
Biomedical and Dental Materials.Polymers.Biopolymers.Cellulose,D25.720.099.500
Biomedical and Dental Materials.Polymers.Biopolymers.Cellulose.Cellophane,D25.720.099.500.252
Biomedical and Dental Materials.Polymers.Biopolymers.Cellulose.Collodion,D25.720.099.500.439
Biomedical and Dental Materials.Polymers.Biopolymers.Cellulose.Hypromellose Derivatives,D25.720.099.500.719
Biomedical and Dental Materials.Polymers.Biopolymers.Latex,D25.720.099.625
Biomedical and Dental Materials.Polymers.Biopolymers.Lignin,D25.720.099.687
Biomedical and Dental Materials.Polymers.Biopolymers.Plant Mucilage,D25.720.099.718
Biomedical and Dental Materials.Polymers.Biopolymers.Rubber,D25.720.099.750
Biomedical and Dental Materials.Polymers.Biopolymers.Rubber.Latex,D25.720.099.750.500
Biomedical and Dental Materials.Polymers.Colestipol,D25.720.200
Biomedical and Dental Materials.Polymers.Cyanoacrylates,D25.720.259
Biomedical and Dental Materials.Polymers.Cyanoacrylates.Enbucrilate,D25.720.259.341
Biomedical and Dental Materials.Polymers.Cyanoacrylates.Enbucrilate.Bucrylate,D25.720.259.341.110
Biomedical and Dental Materials.Polymers.Elastomers,D25.720.327
Biomedical and Dental Materials.Polymers.Elastomers.Neoprene,D25.720.327.390
Biomedical and Dental Materials.Polymers.Elastomers.Polyurethanes,D25.720.327.782
Biomedical and Dental Materials.Polymers.Elastomers.Polyvinyl Chloride,D25.720.327.811
Biomedical and Dental Materials.Polymers.Elastomers.Rubber,D25.720.327.840
Biomedical and Dental Materials.Polymers.Elastomers.Rubber.Gutta-Percha,D25.720.327.840.119
Biomedical and Dental Materials.Polymers.Elastomers.Rubber.Latex,D25.720.327.840.239
Biomedical and Dental Materials.Polymers.Elastomers.Silicone Elastomers,D25.720.327.900
Biomedical and Dental Materials.Polymers.Fluorocarbon Polymers,D25.720.395
Biomedical and Dental Materials.Polymers.Fluorocarbon Polymers.Polytetrafluoroethylene,D25.720.395.616
Biomedical and Dental Materials.Polymers.Fluorocarbon Polymers.Polytetrafluoroethylene.Proplast,D25.720.395.616.755
Biomedical and Dental Materials.Polymers.Hexadimethrine Bromide,D25.720.470
Biomedical and Dental Materials.Polymers.Organically Modified Ceramics,D25.720.593
Biomedical and Dental Materials.Polymers.Plastics,D25.720.716
Biomedical and Dental Materials.Polymers.Plastics.Biodegradable Plastics,D25.720.716.195
Biomedical and Dental Materials.Polymers.Plastics.Nylons,D25.720.716.392
Biomedical and Dental Materials.Polymers.Plastics.Polyethylenes,D25.720.716.507
Biomedical and Dental Materials.Polymers.Plastics.Polyethylenes.Polyethylene,D25.720.716.507.500
Biomedical and Dental Materials.Polymers.Plastics.Polyethylenes.Polyethyleneimine,D25.720.716.507.600
Biomedical and Dental Materials.Polymers.Plastics.Polypropylenes,D25.720.716.550
Biomedical and Dental Materials.Polymers.Plastics.Polystyrenes,D25.720.716.579
Biomedical and Dental Materials.Polymers.Plastics.Polystyrenes.Cholestyramine Resin,D25.720.716.579.159
Biomedical and Dental Materials.Polymers.Plastics.Polyurethanes,D25.720.716.650
Biomedical and Dental Materials.Polymers.Plastics.Polyvinyls,D25.720.716.721
Biomedical and Dental Materials.Polymers.Plastics.Polyvinyls.Polyvinyl Alcohol,D25.720.716.721.616
Biomedical and Dental Materials.Polymers.Plastics.Polyvinyls.Polyvinyl Chloride,D25.720.716.721.812
Biomedical and Dental Materials.Polymers.Plastics.Polyvinyls.Povidone,D25.720.716.721.838
Biomedical and Dental Materials.Polymers.Plastics.Polyvinyls.Povidone.Povidone-Iodine,D25.720.716.721.838.745
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic",D25.720.716.822
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Acrylic Resins",D25.720.716.822.111
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Acrylic Resins.Polymethacrylic Acids",D25.720.716.822.111.650
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Acrylic Resins.Polymethacrylic Acids.Methylmethacrylates",D25.720.716.822.111.650.605
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Acrylic Resins.Polymethacrylic Acids.Methylmethacrylates.Methylmethacrylate",D25.720.716.822.111.650.605.450
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Acrylic Resins.Polymethacrylic Acids.Methylmethacrylates.Polymethyl Methacrylate",D25.720.716.822.111.650.605.500
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Acrylic Resins.Polymethacrylic Acids.Polyhydroxyethyl Methacrylate",D25.720.716.822.111.650.750
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Bone Cements",D25.720.716.822.300
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Composite Resins",D25.720.716.822.308
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Composite Resins.Bisphenol A-Glycidyl Methacrylate",D25.720.716.822.308.200
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Composite Resins.Compomers",D25.720.716.822.308.300
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Epoxy Resins",D25.720.716.822.461
"Biomedical and Dental Materials.Polymers.Plastics.Resins, Synthetic.Resin Cements",D25.720.716.822.730
Biomedical and Dental Materials.Polymers.Polyanetholesulfonate,D25.720.722
Biomedical and Dental Materials.Polymers.Polyesters,D25.720.728
Biomedical and Dental Materials.Polymers.Polyesters.Polydioxanone,D25.720.728.700
Biomedical and Dental Materials.Polymers.Polyesters.Polyethylene Terephthalates,D25.720.728.764
Biomedical and Dental Materials.Polymers.Polyesters.Polyglactin 910,D25.720.728.772
Biomedical and Dental Materials.Polymers.Polyesters.Polyglycolic Acid,D25.720.728.780
Biomedical and Dental Materials.Polymers.Polyethylene Glycols,D25.720.741
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Cetomacrogol,D25.720.741.250
"Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Hydrogel, Polyethylene Glycol Dimethacrylate",D25.720.741.485
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Nonoxynol,D25.720.741.575
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Octoxynol,D25.720.741.610
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Poloxalene,D25.720.741.650
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Poloxamer,D25.720.741.667
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Polyhydroxyethyl Methacrylate,D25.720.741.685
Biomedical and Dental Materials.Polymers.Polyethylene Glycols.Polysorbates,D25.720.741.700
Biomedical and Dental Materials.Polymers.Polygeline,D25.720.780
Biomedical and Dental Materials.Polymers.Polyphloretin Phosphate,D25.720.795
Biomedical and Dental Materials.Polymers.Pyran Copolymer,D25.720.830
Biomedical and Dental Materials.Polymers.Siloxanes,D25.720.900
Biomedical and Dental Materials.Polymers.Siloxanes.Silicones,D25.720.900.850
Biomedical and Dental Materials.Polymers.Siloxanes.Silicones.Dimethylpolysiloxanes,D25.720.900.850.150
Biomedical and Dental Materials.Polymers.Siloxanes.Silicones.Dimethylpolysiloxanes.Simethicone,D25.720.900.850.150.750
Biomedical and Dental Materials.Polymers.Siloxanes.Silicones.Silicone Elastomers,D25.720.900.850.900
Biomedical and Dental Materials.Polymers.Siloxanes.Silicones.Silicone Gels,D25.720.900.850.905
Biomedical and Dental Materials.Polymers.Siloxanes.Silicones.Silicone Oils,D25.720.900.850.950
Biomedical and Dental Materials.Root Canal Irrigants,D25.800
Biomedical and Dental Materials.Tissue Adhesives,D25.919
Biomedical and Dental Materials.Tissue Adhesives.Cyanoacrylates,D25.919.367
Biomedical and Dental Materials.Tissue Adhesives.Cyanoacrylates.Enbucrilate,D25.919.367.341
Biomedical and Dental Materials.Tissue Adhesives.Cyanoacrylates.Enbucrilate.Bucrylate,D25.919.367.341.110
