id,value
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.17-Ketosteroids.Dehydroepiandrosterone",D06.472.040.502.400
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.17-Ketosteroids.Dehydroepiandrosterone.Dehydroepiandrosterone Sulfate",D06.472.040.502.400.300
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.17-Ketosteroids.Estrone",D06.472.040.502.497
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.17-Ketosteroids.Etiocholanolone",D06.472.040.502.583
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Glucocorticoids",D06.472.040.543
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids",D06.472.040.585
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.11-Hydroxycorticosteroids",D06.472.040.585.353
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.11-Hydroxycorticosteroids.Aldosterone",D06.472.040.585.353.118
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.11-Hydroxycorticosteroids.Corticosterone",D06.472.040.585.353.237
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.11-Hydroxycorticosteroids.Hydrocortisone",D06.472.040.585.353.476
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.11-Hydroxycorticosteroids.18-Hydroxycorticosterone",D06.472.040.585.353.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.11-Hydroxycorticosteroids.Tetrahydrocortisol",D06.472.040.585.353.825
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.17-Hydroxycorticosteroids",D06.472.040.585.478
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.17-Hydroxycorticosteroids.Cortisone",D06.472.040.585.478.195
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.17-Hydroxycorticosteroids.Cortodoxone",D06.472.040.585.478.225
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.17-Hydroxycorticosteroids.Hydrocortisone",D06.472.040.585.478.392
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.17-Hydroxycorticosteroids.Tetrahydrocortisol",D06.472.040.585.478.782
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.17-Hydroxycorticosteroids.Tetrahydrocortisone",D06.472.040.585.478.865
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.Desoxycorticosterone",D06.472.040.585.611
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.Desoxycorticosterone.18-Hydroxydesoxycorticosterone",D06.472.040.585.611.400
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.Desoxycorticosterone.Desoxycorticosterone Acetate",D06.472.040.585.611.700
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.Pregnenolone",D06.472.040.585.745
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Adrenal Cortex Hormones.Hydroxycorticosteroids.Pregnenolone.17-alpha-Hydroxypregnenolone",D06.472.040.585.745.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones",D06.472.317
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Cholecystokinin",D06.472.317.152
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Cholecystokinin.Sincalide",D06.472.317.152.700
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Epidermal Growth Factor",D06.472.317.350
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Gastric Inhibitory Polypeptide",D06.472.317.400
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Gastrin-Releasing Peptide",D06.472.317.410
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Gastrins",D06.472.317.413
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Gastrins.Pentagastrin",D06.472.317.413.593
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Gastrins.Tetragastrin",D06.472.317.413.800
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon",D06.472.317.469
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon.Glicentin",D06.472.317.469.249
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon.Glucagon-Like Peptides",D06.472.317.469.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon.Glucagon-Like Peptides.Glucagon-Like Peptide 1",D06.472.317.469.500.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon.Glucagon-Like Peptides.Glucagon-Like Peptide 1.Liraglutide",D06.472.317.469.500.500.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon.Glucagon-Like Peptides.Glucagon-Like Peptide 2",D06.472.317.469.500.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Proglucagon.Oxyntomodulin",D06.472.317.469.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Motilin",D06.472.317.525
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Peptide YY",D06.472.317.662
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Secretin",D06.472.317.800
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gastrointestinal Hormones.Vasoactive Intestinal Peptide",D06.472.317.950
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones",D06.472.334
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Activins",D06.472.334.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Activins.Inhibin-beta Subunits",D06.472.334.500.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Corpus Luteum Hormones",D06.472.334.734
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Corpus Luteum Hormones.Progesterone",D06.472.334.734.623
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Corpus Luteum Hormones.Relaxin",D06.472.334.734.769
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones",D06.472.334.851
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners",D06.472.334.851.437
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Equilenin",D06.472.334.851.437.249
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Equilin",D06.472.334.851.437.374
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estradiol",D06.472.334.851.437.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estriol",D06.472.334.851.437.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estriol.Estetrol",D06.472.334.851.437.750.320
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogenic Steroids, Alkylated",D06.472.334.851.437.968
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogenic Steroids, Alkylated.Ethinyl Estradiol",D06.472.334.851.437.968.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogenic Steroids, Alkylated.Ethinyl Estradiol.Ethinyl Estradiol-Norgestrel Combination",D06.472.334.851.437.968.500.250
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogenic Steroids, Alkylated.Ethinyl Estradiol.Mestranol",D06.472.334.851.437.968.500.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogenic Steroids, Alkylated.Ethinyl Estradiol.Quinestrol",D06.472.334.851.437.968.500.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogens, Catechol",D06.472.334.851.437.984
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogens, Catechol.Hydroxyestrones",D06.472.334.851.437.984.350
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogens, Conjugated (USP)",D06.472.334.851.437.988
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrogens, Esterified (USP)",D06.472.334.851.437.994
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Estradiol Congeners.Estrone",D06.472.334.851.437.996
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners",D06.472.334.851.687
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Pregnenolone",D06.472.334.851.687.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Pregnenolone.17-alpha-Hydroxypregnenolone",D06.472.334.851.687.500.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone",D06.472.334.851.687.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone.5-alpha-Dihydroprogesterone",D06.472.334.851.687.750.070
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone.20-alpha-Dihydroprogesterone",D06.472.334.851.687.750.074
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone.Hydroxyprogesterones",D06.472.334.851.687.750.478
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone.Hydroxyprogesterones.17-alpha-Hydroxyprogesterone",D06.472.334.851.687.750.478.400
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone.Hydroxyprogesterones.17-alpha-Hydroxyprogesterone.Pregnanetriol",D06.472.334.851.687.750.478.400.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Progesterone Congeners.Progesterone.Pregnanediol",D06.472.334.851.687.750.739
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners",D06.472.334.851.968
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Androstane-3,17-diol",D06.472.334.851.968.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Androstenediol",D06.472.334.851.968.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Androstenedione",D06.472.334.851.968.875
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Androsterone",D06.472.334.851.968.937
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Dehydroepiandrosterone",D06.472.334.851.968.952
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Dehydroepiandrosterone.Dehydroepiandrosterone Sulfate",D06.472.334.851.968.952.300
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Dihydrotestosterone",D06.472.334.851.968.964
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Etiocholanolone",D06.472.334.851.968.968
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Nandrolone",D06.472.334.851.968.976
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Testosterone",D06.472.334.851.968.984
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Testosterone.Epitestosterone",D06.472.334.851.968.984.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Gonadal Steroid Hormones.Testosterone Congeners.Testosterone.Testosterone Propionate",D06.472.334.851.968.984.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Inhibins",D06.472.334.968
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Inhibins.Inhibin-beta Subunits",D06.472.334.968.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Testicular Hormones",D06.472.334.984
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Gonadal Hormones.Testicular Hormones.Anti-Mullerian Hormone",D06.472.334.984.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Hormones, Ectopic",D06.472.397
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones",D06.472.445
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones",D06.472.445.573
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones.Ecdysteroids",D06.472.445.573.271
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones.Ecdysteroids.Ecdysone",D06.472.445.573.271.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones.Ecdysteroids.Ecdysterone",D06.472.445.573.271.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones.Juvenile Hormones",D06.472.445.573.666
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones.Juvenile Hormones.Diflubenzuron",D06.472.445.573.666.170
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Invertebrate Hormones.Insect Hormones.Juvenile Hormones.Methoprene",D06.472.445.573.666.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Melatonin",D06.472.506
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones",D06.472.699
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Activins",D06.472.699.009
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Activins.Inhibin-beta Subunits",D06.472.699.009.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Adipokines",D06.472.699.042
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Adipokines.Adiponectin",D06.472.699.042.249
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Adipokines.Leptin",D06.472.699.042.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Adipokines.Resistin",D06.472.699.042.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Adrenomedullin",D06.472.699.077
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Angiotensins",D06.472.699.094
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Angiotensins.Angiotensin I",D06.472.699.094.075
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Angiotensins.Angiotensin II",D06.472.699.094.078
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Angiotensins.Angiotensin III",D06.472.699.094.080
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Bombesin",D06.472.699.100
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Calcitonin",D06.472.699.150
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gastric Inhibitory Polypeptide",D06.472.699.275
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gastrins",D06.472.699.280
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Ghrelin",D06.472.699.301
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins",D06.472.699.322
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Chorionic Gonadotropin",D06.472.699.322.326
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Chorionic Gonadotropin.Chorionic Gonadotropin, beta Subunit, Human",D06.472.699.322.326.125
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Chorionic Gonadotropin.Glycoprotein Hormones, alpha Subunit",D06.472.699.322.326.562
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Equine",D06.472.699.322.451
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary",D06.472.699.322.576
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Follicle Stimulating Hormone",D06.472.699.322.576.288
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Follicle Stimulating Hormone.Follicle Stimulating Hormone, beta Subunit",D06.472.699.322.576.288.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Follicle Stimulating Hormone.Glycoprotein Hormones, alpha Subunit",D06.472.699.322.576.288.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Luteinizing Hormone",D06.472.699.322.576.463
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Luteinizing Hormone.Glycoprotein Hormones, alpha Subunit",D06.472.699.322.576.463.249
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Luteinizing Hormone.Luteinizing Hormone, beta Subunit",D06.472.699.322.576.463.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Menotropins",D06.472.699.322.576.583
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Menotropins.Urofollitropin",D06.472.699.322.576.583.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Gonadotropins.Gonadotropins, Pituitary.Prolactin",D06.472.699.322.576.773
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones",D06.472.699.327
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone Release Inhibiting Hormones",D06.472.699.327.700
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone Release Inhibiting Hormones.MSH Release-Inhibiting Hormone",D06.472.699.327.700.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone Release Inhibiting Hormones.Prolactin Release-Inhibiting Factors",D06.472.699.327.700.750
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone Release Inhibiting Hormones.Somatostatin",D06.472.699.327.700.875
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone Release Inhibiting Hormones.Somatostatin.Somatostatin-28",D06.472.699.327.700.875.500
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones",D06.472.699.327.740
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Corticotropin-Releasing Hormone",D06.472.699.327.740.140
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Gonadotropin-Releasing Hormone",D06.472.699.327.740.320
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Gonadotropin-Releasing Hormone.Buserelin",D06.472.699.327.740.320.100
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Gonadotropin-Releasing Hormone.Goserelin",D06.472.699.327.740.320.340
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Gonadotropin-Releasing Hormone.Leuprolide",D06.472.699.327.740.320.400
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Gonadotropin-Releasing Hormone.Nafarelin",D06.472.699.327.740.320.580
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Gonadotropin-Releasing Hormone.Triptorelin Pamoate",D06.472.699.327.740.320.790
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Growth Hormone-Releasing Hormone",D06.472.699.327.740.860
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Growth Hormone-Releasing Hormone.Sermorelin",D06.472.699.327.740.860.780
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pituitary Hormone-Releasing Hormones.Thyrotropin-Releasing Hormone",D06.472.699.327.740.880
"Hormones, Hormone Substitutes, and Hormone Antagonists.Hormones.Peptide Hormones.Hypothalamic Hormones.Pro-Opiomelanocortin",D06.472.699.327.935
