id,value
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action,D27.505.519
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Alkylating Agents,D27.505.519.124
"Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Alkylating Agents.Antineoplastic Agents, Alkylating",D27.505.519.124.035
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Amylin Receptor Agonists,D27.505.519.143
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Angiotensin Receptor Antagonists,D27.505.519.162
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Angiotensin Receptor Antagonists.Angiotensin II Type 1 Receptor Blockers,D27.505.519.162.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Angiotensin Receptor Antagonists.Angiotensin II Type 2 Receptor Blockers,D27.505.519.162.750
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antacids,D27.505.519.170
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antidiuretic Hormone Receptor Antagonists,D27.505.519.174
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antifoaming Agents,D27.505.519.178
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites,D27.505.519.186
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites.Hypolipidemic Agents,D27.505.519.186.071
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites.Hypolipidemic Agents.Anticholesteremic Agents,D27.505.519.186.071.202
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites.Hypolipidemic Agents.Anticholesteremic Agents.Hydroxymethylglutaryl-CoA Reductase Inhibitors,D27.505.519.186.071.202.370
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites.Hypolipidemic Agents.Fatty Acid Synthesis Inhibitors,D27.505.519.186.071.401
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites.Hypolipidemic Agents.Lipotropic Agents,D27.505.519.186.071.601
"Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antimetabolites.Antimetabolites, Antineoplastic",D27.505.519.186.144
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antioxidants,D27.505.519.217
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Antioxidants.Free Radical Scavengers,D27.505.519.217.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Aversive Agents,D27.505.519.241
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Bradykinin Receptor Antagonists,D27.505.519.265
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Bradykinin Receptor Antagonists.Bradykinin B1 Receptor Antagonists,D27.505.519.265.249
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Bradykinin Receptor Antagonists.Bradykinin B2 Receptor Antagonists,D27.505.519.265.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.CCR5 Receptor Antagonists,D27.505.519.275
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cerumenolytic Agents,D27.505.519.295
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cystine Depleting Agents,D27.505.519.334
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers,D27.505.519.349
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP1A2 Inducers,D27.505.519.349.120
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP2B6 Inducers,D27.505.519.349.260
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP2C8 Inducers,D27.505.519.349.308
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP2C9 Inducers,D27.505.519.349.320
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP2C19 Inducers,D27.505.519.349.350
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP2D6 Inducers,D27.505.519.349.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP2E1 Inducers,D27.505.519.349.600
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Cytochrome P-450 Enzyme Inducers.Cytochrome P-450 CYP3A Inducers,D27.505.519.349.700
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Endothelin Receptor Antagonists,D27.505.519.364
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Endothelin Receptor Antagonists.Endothelin A Receptor Antagonists,D27.505.519.364.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Endothelin Receptor Antagonists.Endothelin B Receptor Antagonists,D27.505.519.364.750
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Activators,D27.505.519.374
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Activators.Carbamoyl Phosphate Synthetase I Activators,D27.505.519.374.099
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Activators.GTP Phosphohydrolase Activators,D27.505.519.374.200
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Activators.Guanylyl Cyclase C Agonists,D27.505.519.374.400
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Activators.Lipoprotein Lipase Activators,D27.505.519.374.600
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors,D27.505.519.389
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.5-Lipoxygenase-Activating Protein Inhibitors,D27.505.519.389.086
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Acetaldehyde Dehydrogenase Inhibitors,D27.505.519.389.089
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Adenosine Deaminase Inhibitors,D27.505.519.389.092
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Adenylyl Cyclase Inhibitors,D27.505.519.389.108
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Aromatic Amino Acid Decarboxylase Inhibitors,D27.505.519.389.124
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Calcineurin Inhibitors,D27.505.519.389.174
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Carbonic Anhydrase Inhibitors,D27.505.519.389.200
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Catechol O-Methyltransferase Inhibitors,D27.505.519.389.237
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cholinesterase Inhibitors,D27.505.519.389.275
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cyclooxygenase Inhibitors,D27.505.519.389.310
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cyclooxygenase Inhibitors.Cyclooxygenase 2 Inhibitors,D27.505.519.389.310.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Glycoside Hydrolase Inhibitors,D27.505.519.389.320
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors,D27.505.519.389.335
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.14-alpha Demethylase Inhibitors,D27.505.519.389.335.059
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP1A2 Inhibitors,D27.505.519.389.335.120
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP2B6 Inhibitors,D27.505.519.389.335.260
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP2C8 Inhibitors,D27.505.519.389.335.308
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP2C19 Inhibitors,D27.505.519.389.335.319
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP2C9 Inhibitors,D27.505.519.389.335.329
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP2D6 Inhibitors,D27.505.519.389.335.368
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP2E1 Inhibitors,D27.505.519.389.335.421
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Cytochrome P-450 Enzyme Inhibitors.Cytochrome P-450 CYP3A Inhibitors,D27.505.519.389.335.503
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Folic Acid Antagonists,D27.505.519.389.350
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Histone Deacetylase Inhibitors,D27.505.519.389.360
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Hydroxymethylglutaryl-CoA Reductase Inhibitors,D27.505.519.389.370
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Integrase Inhibitors,D27.505.519.389.375
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Integrase Inhibitors.HIV Integrase Inhibitors,D27.505.519.389.375.400
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.beta-Lactamase Inhibitors,D27.505.519.389.400
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Lipoxygenase Inhibitors,D27.505.519.389.480
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Monoamine Oxidase Inhibitors,D27.505.519.389.616
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Nucleic Acid Synthesis Inhibitors,D27.505.519.389.675
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Nucleic Acid Synthesis Inhibitors.Reverse Transcriptase Inhibitors,D27.505.519.389.675.850
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Ornithine Decarboxylase Inhibitors,D27.505.519.389.705
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Phosphodiesterase Inhibitors,D27.505.519.389.735
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Phosphodiesterase Inhibitors.Phosphodiesterase 3 Inhibitors,D27.505.519.389.735.249
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Phosphodiesterase Inhibitors.Phosphodiesterase 4 Inhibitors,D27.505.519.389.735.374
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Phosphodiesterase Inhibitors.Phosphodiesterase 5 Inhibitors,D27.505.519.389.735.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Phospholipase A2 Inhibitors,D27.505.519.389.737
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Poly(ADP-ribose) Polymerase Inhibitors,D27.505.519.389.739
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Prolyl-Hydroxylase Inhibitors,D27.505.519.389.740
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors,D27.505.519.389.745
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Angiotensin-Converting Enzyme Inhibitors,D27.505.519.389.745.085
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Angiotensin-Converting Enzyme Inhibitors.Vasopeptidase Inhibitors,D27.505.519.389.745.085.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Cysteine Proteinase Inhibitors,D27.505.519.389.745.325
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Cysteine Proteinase Inhibitors.Caspase Inhibitors,D27.505.519.389.745.325.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Dipeptidyl-Peptidase IV Inhibitors,D27.505.519.389.745.335
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.HIV Protease Inhibitors,D27.505.519.389.745.420
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Matrix Metalloproteinase Inhibitors,D27.505.519.389.745.610
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Proteasome Inhibitors,D27.505.519.389.745.705
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Serine Proteinase Inhibitors,D27.505.519.389.745.800
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Serine Proteinase Inhibitors.Antithrombins,D27.505.519.389.745.800.449
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Serine Proteinase Inhibitors.Antithrombins.Factor Xa Inhibitors,D27.505.519.389.745.800.449.500
"Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Serine Proteinase Inhibitors.Serine Peptidase Inhibitors, Kazal Type",D27.505.519.389.745.800.562
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Serine Proteinase Inhibitors.Serpins,D27.505.519.389.745.800.675
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protease Inhibitors.Serine Proteinase Inhibitors.Trypsin Inhibitors,D27.505.519.389.745.800.900
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protein Kinase Inhibitors,D27.505.519.389.755
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protein Kinase Inhibitors.Janus Kinase Inhibitors,D27.505.519.389.755.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Protein Synthesis Inhibitors,D27.505.519.389.760
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Proton Pump Inhibitors,D27.505.519.389.848
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Steroid Synthesis Inhibitors,D27.505.519.389.870
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Steroid Synthesis Inhibitors.14-alpha Demethylase Inhibitors,D27.505.519.389.870.100
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Steroid Synthesis Inhibitors.5-alpha Reductase Inhibitors,D27.505.519.389.870.200
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Steroid Synthesis Inhibitors.Aromatase Inhibitors,D27.505.519.389.870.300
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Topoisomerase Inhibitors,D27.505.519.389.892
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Topoisomerase Inhibitors.Topoisomerase I Inhibitors,D27.505.519.389.892.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Topoisomerase Inhibitors.Topoisomerase II Inhibitors,D27.505.519.389.892.750
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Uncoupling Agents,D27.505.519.389.936
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Inhibitors.Uncoupling Agents.Proton Ionophores,D27.505.519.389.936.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Reactivators,D27.505.519.405
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Enzyme Reactivators.Cholinesterase Reactivators,D27.505.519.405.347
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Fibrin Modulating Agents,D27.505.519.421
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Fibrin Modulating Agents.Antifibrinolytic Agents,D27.505.519.421.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Fibrin Modulating Agents.Fibrinolytic Agents,D27.505.519.421.750
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Heparin Antagonists,D27.505.519.452
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators,D27.505.519.562
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Acetylcholine Release Inhibitors,D27.505.519.562.061
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Calcium Channel Agonists,D27.505.519.562.124
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Calcium Channel Blockers,D27.505.519.562.249
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Chloride Channel Agonists,D27.505.519.562.311
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Ionophores,D27.505.519.562.374
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Ionophores.Calcium Ionophores,D27.505.519.562.374.100
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Ionophores.Potassium Ionophores,D27.505.519.562.374.400
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Ionophores.Proton Ionophores,D27.505.519.562.374.500
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Ionophores.Sodium Ionophores,D27.505.519.562.374.750
Chemical Actions and Uses.Pharmacologic Actions.Molecular Mechanisms of Pharmacological Action.Membrane Transport Modulators.Neurotransmitter Uptake Inhibitors,D27.505.519.562.437
